id,date,massif,sommet,itineraire,description,orientation,caracteristique,origine_principale,origine_secondaire,type_ecoulement_principal,qualite_neige,risque_meteo_france,latitude,longitude,thumbnail,imagesNb,isPrivate,tags,updated,altitude_depart,altitude_arrivee
1640205504011,1639782000000,,,Tunnel de la barrière,,SE,b'',,,,,Inconnu,44.82896950486057,6.134265661239625,,0,True,,1640205612000,2100,1000
1640863667826,1639782000000,Lauzière,,,,SE,b'Full depth avalanche',,,,,Inconnu,45.48231921344863,6.421658992767334,,0,True,,1640863792000,0,1240
1640198745068,1639782000000,Matheysine,Gargas,Gargas - Petit Combe,,E,b'Full depth avalanche',,,,,Inconnu,44.858384269178515,5.969328582286836,,0,True,,1640200131000,1800,1710
1639820151028,1639782000000,Lauzière,Celliers,,,SE,b'Full depth avalanche',Warming,,,,Inconnu,45.480391,6.420584,,0,True,,1640863096000,1280,1250
1640024982216,1639695600000,Oisans,,Charéray,,S,b'Full depth avalanche',,,,,2 - LIMITE,45.037322870431225,6.368572711944581,,0,True,,1640025137000,0,1880
1639657592839,1639522800000,Chartreuse,,,"b""Grosse avalanche de fond (reptation) sur neige humidifie a cause de l'isotherme et l'exposition.\r\nGros volume mobilise en deux temps. \r\nDeclenchement naturel vers 16h30.""",SW,b'Full depth avalanche',Warming,,,,2 - LIMITE,45.297713814234186,5.6960990002335175,/attached-files/thumbnails/1639657354950-inbound4548004057123306277.jpg,1,False,,1639663893000,1700,1550
1639600684294,1639436400000,Oisans,Col du Lautaret - Charéray,,b'Reptation en cours.',SW,b'Full depth avalanche',,,,,Inconnu,45.037273,6.368275,http://www.alea-avalanches.com/cg05/thumbnails/1639600684294-IMG_9463.JPG,3,False,,1639601071000,0,1882
1639574785837,1639436400000,Belledonne,Les Grands Moulins,Col de la Frèche,"b""Plaque de fond observee depuis Les Plagnes 2078 (Super Collet). Les informations peuvent donc manquer de precisions. Je n'ai pas observe l'avalanche en elle meme, mais juste constate la trace de la plaque (on voit l'herbe en dessous). Je ne sais donc pas quand elle est partie precisement.""",SW,b'Full depth avalanche',Unknown,,,,3 - MARQUE,45.40756873420721,6.191482026814335,/attached-files/thumbnails/1639574540204-202112151040201.jpg,2,False,,1639580127000,2050,1750
1639549806389,1639436400000,ARVAN - villard,plan de l'Oullaz - Crête de Coin Cavour,Ouillon,"b""Avalanches de fond a 24 h d'intervalle, d'abord la plus basse, puis la plus haute""",E,b'',Unknown,,,,Inconnu,45.23419878000856,6.216931343078614,/attached-files/thumbnails/1639549631978-1YJSNOom4auh5q62oeGCYgActhOQ4CHAgvj3yahLUxsIKZGG1ZjrMDzRjSqhTb4Lg0x8R6TkUg5oZd4hzlTFAbCO9INfsLSveGK0TXso9uc5Vt6HHEsljQTUQxIX1lu0QFUueSLlTQ79pr6ZVbBvXabc2fZF2jO76Xs2d9ts4uxTyyladxm798htDRVgVwX4ZzPRl6PBYDq9t.jpg,1,False,,1639549806000,2000,1800
1639501176123,1639436400000,Ecrins,La Cucumelle,Vallon des corneilles depuis la cucumelle,"b'Declenchement a distance sur la crete, couche consequente  de face plane. \r\nLargeur env 50m\r\nEpaisseur irreguliere. \r\nPlaque de neige dure ramenee par le vent. (Sous les vent)\r\nDepot important et tres compact par la configuration du terrain en cuvette. \r\nUne partie de la plaque a craquee mais na pas bouge.'",NE,b'',,,,,Inconnu,44.93673439205198,6.509828567504884,/attached-files/thumbnails/1639499366205-985390C6546E491791A2896192437E83.png,4,False,"à distance, ",1639501176000,2646,2480
1639517427806,1639436400000,Queyras,arpelin,,"b""Au BERA risque 3 au dessus de 2100m. Plaques sur 2 departs jusqu'au sol. Depart non observe donc possibilite de declenchement quelques jours precedant, mais pas de neige recente dessus. Nombreuses traces de descente a skis parcourant la face. Cassure 20 a 30 cm en moyenne. Couche fragile de neige sans cohesion type gobelet.""",N,b'',Unknown,,,,3 - MARQUE,44.82705455865498,6.740747592442142,/attached-files/thumbnails/1639516349522-20211214LArpelin1.JPG,2,False,,1639543999000,2520,2370
1639683876084,1639436400000,Belledonne,,Col du Sambuis,"b""Multiples plaques de fond parties en pentes raides herbeuses. Coulees descendues jusqu'au fond de la Combe du Tepey.""",S,b'',,,,,Inconnu,45.28502201667556,6.188803782740139,/attached-files/thumbnails/1639683804756-20211215085956.jpg,2,False,,1639683876000,1900,1430
1639408753038,1639350000000,Arves,Mont Charvin,"Itinéraire estival pour le Mont Charvin depuis la Forêt de l'Outraz. (73530 Saint Jean d'Arves). En été, sentier menant au Col de la Combe Genin. La localisation sur la carte jointe sera rectifiée... quand Géoportail fonctionnera de nouveau.","b""Une belle plaque s'est detachee sur la montagne du Mont Charvin (en Maurienne). La couche de neige est partie, sol apparent. Cette avalanche part regulierement chaque annee.""",S,b'Full depth avalanche',,,,,Inconnu,45.22158316913394,6.284976825834502,/attached-files/thumbnails/1639408578459-P1720157P1720159.jpg,2,False,,1639423015000,2100,0
1639424782093,1639350000000,Grandes Rousses,,RD 211F ,,S,b'',Warming,,,,2 - LIMITE,45.08497541642549,6.063594818115235,,0,True,,1639648751000,17200,1700
1639573993222,1639263600000,Haute Maurienne,Pointe d'Andagne,,"b'Avalanche partie naturellement \r\nDate incertaine, mais probablement dimanche 12/12. \r\nVideo du test nivologique realise a proximite, le 15 decembre :\r\n<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/b2Ecfnnzcrk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""true""></iframe>\r\n\r\nToujours une belle coherence entre l\'activite avalancheuse recente et les tests nivologiques que nous pratiquons (procedure ROMANsns)'",W,b'',,,,,Inconnu,45.350382874703335,7.055616704641011,/attached-files/thumbnails/1639573993222-1639574218448-7AEFA98801DA4841BE4FAB16F55C6FDB.jpeg,4,False,,1639583446000,2900,2750
1639338459153,1639263600000,Bornes,Pointe de Talamarche,,"b""Avalanche de fond spontanee observee lors de la montee a la pointe Talamarche. Je ne sais pas de quand elle date exactement mais moins de 24h. Tout le manteau est parti jusqu'a la terre, juste sous le sommet. La pente a ce niveau est superieure a 30.""",SE,b'',Unknown,,,,Inconnu,45.8681858083584,6.263923645019531,/attached-files/thumbnails/1639338399330-20211212121919.jpg,2,False,,1639338459000,1890,1800
1639320564529,1639263600000,Queyras,Pointe de Rasis,,"b""Depart observe ce midi sans connaitre l'heure reelle du depart.\r\nTrace d'animal semblant entrer dans la zone de depart sans en ressortir (origine du declenchement?)\r\nAltitude d'arrivee approximative car non visible depuis le point de vue.\r\nSecteur soumis au vent d'un large secteur Nord.""",S,b'',Others,,,,Inconnu,44.69208792255449,6.818561553955079,/attached-files/thumbnails/1639319582433-P1100054.JPG,3,False,,1639678791000,0,2450
1639421779004,1639263600000,Belledonne,les vans,,b'Petite avalanche probablement partie dimanche apres-midi sur la trace de montee aux Vans.',SW,b'',Unknown,,,,3 - MARQUE,45.129183,5.927546,/attached-files/thumbnails/1639421471214-DSC08382.JPG,6,False,,1640029003000,2350,2300
1639383019593,1639263600000,Chablais,,Vn,"b""Rupture jusqu'au sol . Surement la veille.""",E,b'Full depth avalanche',Unknown,,,,3 - MARQUE,46.231221915504335,6.549951508204686,/attached-files/thumbnails/1639382868191-IMG20211212100133.jpg,1,False,,1639387790000,1500,1450
1639334532213,1639263600000,Aravis,Montagne de Sulens,Montagne Sulens,b'Photo prise depuis env 1600m',T,b'',,,,,3 - MARQUE,45.926250845073454,6.357685343953189,/attached-files/thumbnails/1639334402870-1931503F2B4D428B83C1AC4BA75C1235.jpeg,2,False,,1639336620000,0,0
1639395718269,1639263600000,Aravis,Roche Perfia,sommet sans nom côté 2448m,"b'Avalanche de plaques a vent de type friable, depart spontane en ligne irreguliere dentelee sur 80-100m de large avec presence dun aerosol de neige poudreuse. Lavalanche sest declenchee a 11h35 horodatage precis via lenregistrement video (heure calibree avant le depart). Elle na fait aucune victime et na implique aucun skieur present. Le secteur netait pas expose au soleil.\r\n\r\nLa zone de depart se situe a 2420m au Sud -SUD-EST de Roche Perfia et est constituee par des dalles rocheuses d\'exposition Ouest-Nord-Ouest affleurantes, sur la commune de La Clusaz. \r\nLa longueur de la coulee est evaluee en ligne droite a 457m. La surface impliquee represente approximativement 24000m. La fin du bourrelet de lavalanche se stabilise vers la cote 2230m.\r\nSur le sommet haut de lavalanche, la totalite de la couche de neige a ete emportee. On peut constater que la neige a ete soufflee sur le sommet de la crete et quil ne reste quune faible hauteur de neige. \r\n\r\nPresence de nombreux sastrugis indiquant que le vent a souffle massivement du nord vers le Sud sur le sommet des cretes. Presence egalement, de nombreux sastruguis vers la cote 2100m indiquant une forte activite venteuse avec une orientation dEst en Ouest (voir sur la video).\r\nEn dessous de 2000m on ne sent quasiment pas la presence du vent.\r\n\r\nUn test de compression de type E.C.T. (90x30x30) a ete realise au sud du trou de la mouche a 2340m et na revele la presence daucune couche fragile. La hauteur totale du manteau etait de 55 cm avec une couche homogene sur lensemble de la hauteur qui devrait correspondre au 50 cm de neige annonce sur le secteur la veille. Un Test darrachement de type Faarlund a ete realise egalement et montre la presence dune couche homogene avec une cohesion de feutrage sur la totalite de la colonne. Presence majoritaire de particules reconnaissables a toutes les hauteurs. \r\n\r\nSur le secteur de tete pelouse, de tres fortes accumulations dues au vent ont pu etre constatees : il etait tres facile denfoncer a la vertical un baton de ski de 1m55 entierement et sans effort. \r\nPrendre connaissance de la photo indiquant le secteur encercle par la couleur magenta. La nuit de dimanche 12 au lundi 13 na ete particulierement froide sur le secteur liso 0C etait annonce a 3000m. Romma et Flowcapt Giettaz ont mesure 1,9C a 2h00 du matin a 1812m. \r\nToutefois, il faudra surveiller levolution du gradient de temperature en condition anticyclonique qui risque, a terme, de faire emerger du givre de profondeur qui pour le moment na pas ete detecte. Le secteur doit etre sans doute parseme de plaques a vent. En 45 minutes, des traces profondes de plusieurs skieurs dans le secteur ont ete entierement comblees.\r\n\r\nA noter egalement lobservation de tearing snow (arrachement de neige) / snow drift (transport de de neige) regulier et soutenu tout le matin sur les parois au nord de laxe Cret Pollet / Mont Rachais / Tete Pelouse. Pour resumer, lorsque lon est dans la combe du grand cret se tenir eloigne de toutes les falaises et surtout des cretes ! \r\nVoir la video de lavalanche qui a ete filmee partiellement et qui revele la presence dun aerosol et qui permet dacceder a la meteo et au BNA du jour. La video met en relief la forte activite venteuse en orientation Nord mais aussi en orientation Est/Ouest.\r\n\r\nLien de la video : <iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/TF1YyLYrWTE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""true""></iframe>'",W,b'',Wind,,,,Inconnu,45.912642705540826,6.513594931566434,/attached-files/thumbnails/1639395448282-20211212AvalancheAravisCombeGrandCrt02.jpg,10,False,,1639932824000,2420,2230
1639328291306,1639263600000,Ecrins,Tête des Raisins,,"b'Au BERA risque 3 au dessus de 2000. Plaque dure formee par accumulation suite au vent du Nord. Couche fragile non observee. Cassure entre 40 - 50 cm en moyenne.\r\nLa plaque a ete declenchee en aval par propagation suite a la descente du premier skieur. \r\n\r\nUn autre observateur dans le secteur ce meme jour nous precise qu\'il a detecte la ""presence de nombreuses couches fragiles enfouies (30 a 40cm) plus en contrebas (nous ne nous sommes pas\r\naventures dans les secteurs exposes). Cela sur le plat comme dans les pentes douces parcourues. Nous avons active a de nombreuses reprises ces couches fragiles (""woufs"" entendus sous nos pieds), sans observer de modifications de l\'aspect du manteau neigeux en surface.""'",E,b'',"Ski touring, downhill",,,,3 - MARQUE,44.76868,6.49038,/attached-files/thumbnails/1639327153256-20211212TtedesRaisins01.JPG,3,False,"à distance, ",1639501780000,2570,2500
1640206073150,1639263600000,,,La cascade,,S,b'',,,,,Inconnu,44.82491551555652,6.227354782103764,,0,True,,1640206122000,0,0
1639505289375,1639263600000,Oisans,,Ardoisières,,S,b'',Snow,Warming,,,Inconnu,45.048243,6.318221,,0,True,,1639599321000,2630,0
1639478836517,1639177200000,Alpes,Vaujany,Hors piste entre la piste du Belvédère et le Dôme,,SE,b'',Backcountry skier,,,,Inconnu,45.123077913011116,6.107054582368746,,0,False,"SNGM, ",1639478836000,2470,2470
1639376797271,1639177200000,Queyras,crete de la reychasse,Crete de la reclassé versant sud,"b""Alanche observee depuis le sommet de l'Eypiol situe 3 km au sud. \r\nUn skieur a declenche un plaque en aval\r\nIl n'a pas ete emporte. \r\nVisible sur la photo en haut a gauche de la coulee. \r\nIl faisait partie d'un groupe de 2 skieurs. Ils sont repartis apres quelques minutes""",S,b'',"Ski touring, downhill",,,,Inconnu,44.82427082729944,7.0075923139586624,/attached-files/thumbnails/1639376729846-1070461.jpg,2,False,,1639376797000,2550,2450
1639393355867,1639177200000,Mont Blanc,Les Grands Montets,,"b'Plaque observee le 12 decembre mais probablement declenchee le 11. Manteau neigeux tres irregulier dans le secteur, avec peu de traces d\'avalanches recentes. Tests nivologues sur place encore positifs ce 13 decembre..).\r\nLe test nivologique (PST) au niveau de la rupture :\r\n<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/QCWcfyJHPBI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""true""></iframe>'",N,b'Wind slab',,,,Soft dry,4 - FORT,45.9543432,6.9488661,/attached-files/thumbnails/1639393355867-1639393644621-IMG20211213102846jpg.JPG,3,False,,1639398273000,2577,2500
1639300068475,1639177200000,Haute Maurienne,La Norma,,"b""Tres vaste avalanche qui a emportee une grosse partie du manteau neigeux. \r\nPas courante avec cette ampleur.\r\n\r\nDepart lors de la mise en uvre du PIDA avant l'ouverture des pistes dans quelques jours.""",N,b'',GAZEX,Snow,,,4 - FORT,45.179069978307496,6.722216606140138,/attached-files/thumbnails/1639300068475-1639300419506-PC130002.JPG,2,False,,1639315026000,2750,0
1639673797040,1639177200000,Cerces,Rochers de Privé,,"b""Plaque observe depuis le Rambe. Peu d'information, le declenchement semble etre naturel et date peut etre de quelques jours. La couche semble etre partie jusqu'au sol.\r\nLe BERA donne un risque 3 au dessus de 2100m dans le Massif.""",NE,b'',Unknown,,,,Inconnu,44.997639118925214,6.546930438459719,/attached-files/thumbnails/1639672922134-20211216RochersdePrivTteNoire2.JPG,3,False,,1639678887000,2630,2350
1639249389760,1639177200000,Cerces,Nevache,Croix de Carail depuis Nevache - Itinéraire par bois noir ,"b'Grosse plaque de blocs tres denses de 1,5 m depaisseur au max. A priori accumulation par le vent, en coherence avec le BERA. \r\nGlissement sur la couche de gobelets, a quelques centimetres de terrain. \r\n\r\nLargeur 50-75 m \r\nLongueur 150 m+\r\n\r\nNous avons entendu le depart vers 12h00, sans savoir dou il venait. \r\nArrives vers 13h00 sur place. \r\nRecherche DVA effectuee, personne na ete  detecte. \r\n\r\nDes traces sapprochaient et secartaient du depart. Impossible de savoir si depart a distance, spontane ou declenche. \r\n\r\nDe grosses et longues fissures temoignaient dune instabilite encore existante sur le sommet.'",NE,b'',Wind,,,,Inconnu,45.00123508040816,6.62822957874675,/attached-files/thumbnails/1639248895287-E8A9F00880504172876191BD2EA1F599.jpeg,5,False,,1639259478000,0,0
1639298248917,1639177200000,Vanoise,,,b'Avalanche probablement partie hier (le 11/12) pendant le PIDA ?',SE,b'',Unknown,,,,4 - FORT,45.255993884268335,6.740601283240829,/attached-files/thumbnails/1639298081572-1050128.jpg,4,False,,1639298420000,2350,0
1639505441949,1639177200000,Oisans,,Ardoisières,,S,b'',Snow,,,,4 - FORT,45.048334,6.31967,,0,True,,1639599344000,1650,1530
1639223919224,1639090800000,Mont Blanc,Armancette,Nant d'Armancette,"b'Avalanche de grande ampleur, taille 5. Avalanche pas vue de cette ampleur depuis 1852 d\'apres article Le Dauphine Libere. <a href=""https://www.ledauphine.com/faits-divers-justice/2021/12/11/haute-savoie-une-avalanche-restreint-l-acces-aux-contamines-montjoie"" target=""_blank"">https://www.ledauphine.com/faits-divers-justice/2021/12/11/haute-savoie-une-avalanche-restreint-l-acces-aux-contamines-montjoie</a>\r\n\r\nL\'avalanche s\'est arretee en bordure de la route departementale (digue pour se proteger des laves torrentielles), depot estime de 6 a 10 m d\'epaisseur. Elle s\'est declenchee a la fin des chutes de neige intenses du vendredi 10 decembre (neige poudreuse legere).\r\n\r\nLe depot d\'avalanche, constitue en partie de blocs, montre que cette avalanche a emporte aussi des couches profondes. Il est tres probable qu\'elle se soit declenchee sur une couche fragile persistante (gobelets ?), qui s\'est formee au niveau du sol en novembre en versant plus ou moins nord d\'altitude.\r\nL\'aerosol a platre des chalets a plus de 300m du depot et a depose une dizaine de centimetres de neige compacte.\r\n\r\nLa zone de depart se situe vers 3500m sous le premier Dome de Miage, a la rupture de pente. D\'en bas on voit bien la cassure vers la Berangere. La pente au sommet du couloir Ouest est partie aussi. Du coup, ca a emmene toutes les pentes entre les deux departs.\r\n\r\n\r\n\r\nRq : localisation tres approximative sur la carte jointe ?'",NW,b'',Snow,,,,5 - TRES FORT,45.86304702876026,6.725240269166815,/attached-files/thumbnails/1639223706611-Resized202112101943435633.jpg,8,False,,1639503834000,3500,1140
